timestamp,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_load_forecast_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual,DE_50hertz_wind_offshore_generation_actual,DE_50hertz_wind_onshore_generation_actual,DE_amprion_load_actual_entsoe_transparency,DE_amprion_load_forecast_entsoe_transparency,DE_amprion_solar_generation_actual,DE_amprion_wind_onshore_generation_actual,DE_tennet_load_actual_entsoe_transparency,DE_tennet_load_forecast_entsoe_transparency,DE_tennet_solar_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_load_actual_entsoe_transparency,DE_transnetbw_load_forecast_entsoe_transparency,DE_transnetbw_solar_generation_actual,DE_transnetbw_wind_onshore_generation_actual,DK_load_actual_entsoe_transparency,DK_load_forecast_entsoe_transparency,DK_solar_capacity,DK_solar_generation_actual,DK_wind_capacity,DK_wind_generation_actual,DK_wind_offshore_capacity,DK_wind_offshore_generation_actual,DK_wind_onshore_capacity,DK_wind_onshore_generation_actual,DK_1_load_actual_entsoe_transparency,DK_1_load_forecast_entsoe_transparency,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_1_wind_offshore_generation_actual,DK_1_wind_onshore_generation_actual,DK_2_load_actual_entsoe_transparency,DK_2_load_forecast_entsoe_transparency,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual,DK_2_wind_offshore_generation_actual,DK_2_wind_onshore_generation_actual,FR_load_actual_entsoe_transparency,FR_load_forecast_entsoe_transparency,FR_solar_generation_actual,FR_wind_onshore_generation_actual,IT_NORD_FR_price_day_ahead,year,month,day,hour,dayofweek,quarter,is_weekend
2015-03-18 13:00:00+00:00,63539.0,66073.0,37457.0,17999.0,0.4806,28644.0,3275.0,0.1143,965.0,72.0,0.0749,27680.0,3202.0,0.1156,9722.0,9964.0,4157.0,2490.0,48.0,2442.0,24559.0,25223.0,4534.0,341.0,20427.0,21892.0,6673.0,438.0,24.0,414.0,8832.0,8995.0,2635.0,6.0,4350.23,4416.9,495.0,237.53,4653.0,688.91,1264.0,174.86,3389.0,514.05,2706.31,2715.4,31.08,146.14,368.85,13.71,355.14,1643.92,1701.5,31.08,91.39,320.06,161.15,158.91,59654.0,61600.0,2449.0,1680.0,52.36,2015,3,18,13,2,1,0
2017-05-25 15:00:00+00:00,45190.0,46645.0,40668.0,12346.0,0.3036,39141.0,7343.0,0.1876,3041.0,728.0,0.2394,36100.0,6615.0,0.1832,7999.0,8206.0,2923.0,2534.0,253.0,2281.0,17951.0,18667.0,3133.0,823.0,14003.0,14597.0,4514.0,3931.0,475.0,3456.0,5238.0,5175.0,1776.0,56.0,3392.65,3416.6,547.0,365.86,5138.0,1545.9,1264.0,404.26,3874.0,1141.64,2024.88,2047.9,27.08,258.59,1424.46,350.21,1074.25,1367.77,1368.7,25.71,107.27,121.44,54.05,67.39,39865.0,39800.0,3407.0,2597.0,47.14,2017,5,25,15,3,2,0
2018-03-31 12:00:00+00:00,52027.0,49519.0,42926.0,9979.0,0.2325,44841.0,9672.0,0.2157,3483.0,2967.0,0.8517,41358.0,6705.0,0.1621,10751.0,7303.0,1031.0,3672.0,584.0,3088.0,19768.0,19070.0,3646.0,439.0,15820.0,17044.0,3305.0,5452.0,2383.0,3069.0,5688.0,6102.0,1997.0,109.0,3749.7,3739.3,547.0,205.58,5654.0,2412.37,1294.0,725.41,4359.0,1686.96,2133.12,2132.6,22.59,169.04,1762.7,385.66,1377.04,1616.58,1606.7,22.59,36.54,649.67,339.75,309.92,57204.0,57600.0,3430.0,3314.0,79.8,2018,3,31,12,5,1,1
2020-03-08 04:00:00+00:00,42699.0,43172.0,50508.0,0.0,0.0,50452.0,25754.0,0.609,5742.0,5620.0,0.8946,44710.0,20134.0,0.5724,8927.0,7649.0,0.0,6368.0,505.0,5863.0,15694.0,16533.0,0.0,4579.0,12925.0,14182.0,0.0,14248.0,5114.0,9133.0,5154.0,4808.0,0.0,559.0,3801.95,3788.0,547.0,0.0,6091.0,5276.89,1701.0,1532.67,4390.0,3744.22,2565.38,2545.0,8.72,0.0,4518.02,1191.97,3326.05,1236.57,1243.0,8.72,0.0,758.87,340.7,418.17,51896.0,51200.0,0.0,8351.0,79.8,2020,3,8,4,6,1,1
2019-05-04 19:00:00+00:00,49982.0,48036.0,49311.0,0.0,0.0,49300.0,10064.0,0.2041,5207.0,2987.0,0.5736,44093.0,7077.0,0.1605,9794.0,8847.0,0.0,1647.0,78.0,1568.0,19622.0,19031.0,0.0,2009.0,14668.0,14726.0,0.0,6250.0,2908.0,3342.0,5899.0,5431.0,0.0,157.0,3397.33,3382.7,547.0,2.1,6074.0,611.47,1701.0,291.74,4373.0,319.73,1980.85,1958.3,45.5,2.0,516.58,248.56,268.02,1416.48,1424.4,45.5,0.1,94.89,43.18,51.71,50785.0,50450.0,217.0,6239.0,79.8,2019,5,4,19,5,2,1
2020-07-22 04:00:00+00:00,50970.0,50895.0,50508.0,1509.0,0.0,50452.0,4271.0,0.609,5742.0,1045.0,0.8946,44710.0,3226.0,0.5724,10575.0,10458.0,534.0,1826.0,557.0,1269.0,17898.0,19295.0,266.0,663.0,15725.0,14430.0,552.0,1590.0,488.0,1102.0,6773.0,6712.0,157.0,192.0,2989.05,2953.0,547.0,81.41,6091.0,1503.88,1701.0,535.53,4390.0,968.35,1875.86,1849.0,33.28,46.92,1300.66,478.65,822.01,1113.19,1104.0,33.28,34.49,203.22,56.88,146.34,40140.0,39800.0,177.0,3670.0,79.8,2020,7,22,4,2,3,0
2019-08-01 02:00:00+00:00,43890.0,43129.0,49856.0,0.0,0.0,49572.0,4385.0,0.0885,5342.0,1957.0,0.3663,44230.0,2429.0,0.0549,8338.0,8808.0,0.0,504.0,170.0,334.0,17222.0,16621.0,0.0,793.0,13105.0,12416.0,0.0,3063.0,1787.0,1276.0,5225.0,5285.0,0.0,26.0,2648.09,2664.4,547.0,0.08,6074.0,351.1,1701.0,112.66,4373.0,238.44,1644.99,1655.2,37.37,0.08,298.68,110.57,188.11,1003.1,1009.2,37.37,0.0,52.42,2.09,50.33,35702.0,35200.0,116.0,1158.0,79.8,2019,8,1,2,3,3,0
2018-04-28 02:00:00+00:00,42481.0,42191.0,43319.0,0.0,0.0,44948.0,11160.0,0.2483,3483.0,1387.0,0.3982,41465.0,9773.0,0.2357,8429.0,6562.0,0.0,2538.0,97.0,2441.0,16904.0,16480.0,0.0,3228.0,12255.0,14231.0,0.0,4987.0,1291.0,3696.0,4892.0,4918.0,0.0,408.0,2653.64,2644.7,547.0,0.0,5654.0,114.9,1294.0,32.84,4359.0,82.06,1576.37,1574.6,32.72,0.0,72.97,31.28,41.69,1077.27,1070.1,32.72,0.0,41.93,1.56,40.37,37030.0,37050.0,0.0,4195.0,79.8,2018,4,28,2,5,2,1
2016-10-27 09:00:00+00:00,69562.0,67757.0,39453.0,6479.0,0.1642,35964.0,6311.0,0.1755,2499.0,1696.0,0.6786,33465.0,4615.0,0.1379,12406.0,11253.0,984.0,1838.0,95.0,1743.0,26035.0,26198.0,1430.0,526.0,22035.0,20905.0,2542.0,3942.0,1601.0,2340.0,9086.0,9402.0,1523.0,5.0,4564.24,4585.8,547.0,205.54,5005.0,1010.59,1264.0,458.88,3741.0,551.71,2767.4,2783.3,37.37,161.05,875.93,411.84,464.09,1796.84,1802.5,44.6,44.49,134.66,47.04,87.62,61819.0,61900.0,2092.0,780.0,73.4,2016,10,27,9,3,4,0
2017-04-15 06:00:00+00:00,47169.0,47745.0,40446.0,3749.0,0.0927,38439.0,18214.0,0.4738,2890.0,3462.0,1.1981,35549.0,14751.0,0.415,8603.0,7305.0,1021.0,3943.0,85.0,3858.0,18764.0,18937.0,681.0,3048.0,14715.0,15608.0,1438.0,10995.0,3378.0,7617.0,5086.0,5895.0,608.0,228.0,3423.95,3391.8,547.0,37.59,5127.0,1344.85,1264.0,767.38,3863.0,577.47,2031.66,2015.8,28.36,31.4,908.59,475.13,433.46,1392.29,1376.0,28.36,6.19,436.26,292.25,144.01,45066.0,43000.0,579.0,1710.0,45.66,2017,4,15,6,5,2,1
2019-06-26 07:00:00+00:00,68679.0,62976.0,49605.0,17952.0,0.3619,49408.0,6118.0,0.1238,5243.0,3492.0,0.6661,44165.0,2626.0,0.0594,12969.0,11065.0,5064.0,700.0,74.0,627.0,25609.0,25117.0,3845.0,190.0,20951.0,18582.0,6770.0,5228.0,3418.0,1809.0,9150.0,8212.0,2273.0,0.0,4659.77,4614.1,547.0,406.54,6074.0,1234.01,1701.0,566.33,4373.0,667.68,2919.12,2889.1,48.44,266.0,1145.6,532.92,612.68,1740.65,1725.0,48.44,140.54,88.41,33.41,55.0,53974.0,52800.0,3057.0,2557.0,79.8,2019,6,26,7,2,2,0
2016-10-16 16:00:00+00:00,51477.0,51905.0,39408.0,106.0,0.0027,35875.0,7203.0,0.2008,2474.0,2421.0,0.9785,33401.0,4783.0,0.1432,9990.0,9391.0,12.0,1786.0,175.0,1611.0,18839.0,19287.0,43.0,676.0,16580.0,17036.0,39.0,4689.0,2246.0,2443.0,6067.0,6190.0,12.0,53.0,4141.15,4160.1,546.0,0.05,5005.0,1314.37,1264.0,728.72,3741.0,585.65,2373.75,2388.6,35.79,0.04,1183.69,674.61,509.08,1767.4,1771.5,45.85,0.01,130.68,54.11,76.57,45612.0,42850.0,243.0,1580.0,51.57,2016,10,16,16,6,4,1
2016-04-10 16:00:00+00:00,47596.0,47710.0,38831.0,3774.0,0.0972,33769.0,6499.0,0.1925,2219.0,646.0,0.2912,31550.0,5853.0,0.1855,9172.0,9335.0,750.0,2137.0,43.0,2094.0,18356.0,18078.0,1107.0,1063.0,14719.0,14331.0,1313.0,3215.0,603.0,2612.0,5348.0,5966.0,605.0,84.0,3749.47,3813.7,541.0,109.62,4896.0,1241.46,1264.0,539.14,3633.0,702.32,2177.95,2162.2,20.78,78.06,882.88,325.58,557.3,1571.52,1651.5,21.29,31.56,358.58,213.56,145.02,43600.0,43500.0,1288.0,4474.0,29.71,2016,4,10,16,6,2,1
2019-12-28 23:00:00+00:00,42135.0,41294.0,50508.0,0.0,0.0,50434.0,11340.0,0.2248,5742.0,4224.0,0.7356,44692.0,7116.0,0.1592,8672.0,7579.0,0.0,1538.0,394.0,1143.0,15855.0,16143.0,0.0,2104.0,12745.0,13649.0,0.0,7395.0,3829.0,3565.0,4864.0,3923.0,0.0,304.0,3281.38,3283.0,547.0,0.0,6091.0,2707.29,1701.0,1204.6,4390.0,1502.69,1967.93,1950.0,30.6,0.0,2445.34,1119.42,1325.92,1313.45,1333.0,30.6,0.0,261.95,85.18,176.77,58941.0,59750.0,0.0,3349.0,79.8,2019,12,28,23,5,4,1
2020-04-20 16:00:00+00:00,56023.0,57691.0,50508.0,6730.0,0.0,50452.0,33362.0,0.609,5742.0,3984.0,0.8946,44710.0,29378.0,0.5724,10242.0,11980.0,1709.0,8654.0,35.0,8619.0,22048.0,22814.0,1600.0,7728.0,16825.0,16510.0,2507.0,15777.0,3949.0,11828.0,6908.0,6388.0,915.0,1203.0,4262.91,4159.0,547.0,235.96,6091.0,1193.09,1701.0,524.49,4390.0,668.6,2654.37,2596.0,16.38,163.29,1020.13,441.63,578.5,1608.54,1563.0,16.38,72.67,172.96,82.86,90.1,41906.0,40700.0,1156.0,5966.0,79.8,2020,4,20,16,0,2,0
2016-07-22 21:00:00+00:00,47131.0,47334.0,39136.0,0.0,0.0,34895.0,4729.0,0.1356,2363.0,360.0,0.1522,32532.0,4369.0,0.1343,8759.0,8200.0,0.0,2769.0,12.0,2757.0,17718.0,17979.0,0.0,663.0,14723.0,15222.0,0.0,1079.0,347.0,731.0,5931.0,5933.0,0.0,218.0,2809.86,2757.8,544.0,0.0,4954.0,265.09,1264.0,178.67,3690.0,86.42,1654.6,1641.2,29.0,0.0,160.48,99.82,60.66,1155.26,1116.6,29.0,0.0,104.61,78.85,25.76,48494.0,49900.0,0.0,1808.0,39.3,2016,7,22,21,4,3,0
2017-04-09 19:00:00+00:00,49231.0,49069.0,40421.0,0.0,0.0,38389.0,6009.0,0.1566,2872.0,2002.0,0.6972,35517.0,4007.0,0.1128,9233.0,8816.0,0.0,986.0,37.0,950.0,18887.0,19735.0,0.0,296.0,15387.0,14829.0,0.0,4721.0,1966.0,2756.0,5723.0,5689.0,0.0,4.0,3371.8,3331.2,547.0,0.04,5127.0,2046.87,1264.0,846.99,3863.0,1199.88,1957.93,1929.2,28.25,0.04,1775.96,694.35,1081.61,1413.87,1402.0,28.25,0.0,270.91,152.64,118.27,45075.0,45650.0,0.0,937.0,46.66,2017,4,9,19,6,2,1
2016-04-03 15:00:00+00:00,45624.0,46055.0,38810.0,6447.0,0.1662,33737.0,1734.0,0.0514,2219.0,129.0,0.0581,31519.0,1605.0,0.0509,8505.0,8878.0,1644.0,526.0,91.0,435.0,17947.0,17646.0,1630.0,778.0,13993.0,13994.0,2394.0,405.0,38.0,367.0,5179.0,5537.0,778.0,25.0,3933.19,3883.9,541.0,53.0,4893.0,531.76,1264.0,320.89,3629.0,210.87,2335.92,2294.4,19.29,28.78,450.26,286.64,163.62,1597.27,1589.5,20.45,24.22,81.5,34.25,47.25,43489.0,42450.0,1151.0,3342.0,31.36,2016,4,3,15,6,2,1
2016-05-30 11:00:00+00:00,68001.0,63984.0,38978.0,14124.0,0.3624,34205.0,11174.0,0.3267,2275.0,1906.0,0.8379,31930.0,9268.0,0.2902,12834.0,10492.0,4442.0,3794.0,318.0,3477.0,25151.0,24171.0,2754.0,1153.0,21176.0,20441.0,5143.0,5895.0,1589.0,4306.0,8840.0,8880.0,1785.0,332.0,4363.65,4366.1,542.0,517.13,4916.0,2532.87,1264.0,1001.23,3652.0,1531.64,2643.28,2649.7,24.29,318.67,1741.81,631.31,1110.5,1720.37,1716.4,25.41,198.46,791.06,369.92,421.14,52722.0,53450.0,2572.0,3984.0,33.85,2016,5,30,11,0,2,0
2015-12-14 07:00:00+00:00,69445.0,63413.0,38532.0,314.0,0.0082,32225.0,5239.0,0.1626,2162.0,1464.0,0.6774,30062.0,3775.0,0.1256,12464.0,10627.0,54.0,945.0,31.0,914.0,25324.0,25332.0,81.0,674.0,22427.0,22158.0,77.0,3503.0,1433.0,2070.0,9230.0,5296.0,102.0,116.0,5017.67,5111.0,531.0,0.24,4808.0,354.05,1264.0,103.69,3544.0,250.36,3156.03,3178.7,56.7,0.05,330.7,93.49,237.21,1861.64,1932.3,56.7,0.19,23.35,10.2,13.15,72799.0,73200.0,89.0,1836.0,68.4,2015,12,14,7,0,4,0
2017-11-29 16:00:00+00:00,72767.0,74735.0,41564.0,0.0,0.0,41996.0,2325.0,0.0554,3391.0,316.0,0.0931,38605.0,2009.0,0.0521,13378.0,12721.0,0.0,715.0,10.0,705.0,26405.0,27679.0,0.0,455.0,23264.0,24316.0,0.0,1091.0,306.0,786.0,9721.0,10020.0,0.0,63.0,5516.88,5493.8,547.0,0.0,5233.0,148.97,1264.0,84.05,3970.0,64.92,3255.14,3247.3,114.7,0.0,103.22,65.81,37.41,2261.74,2246.5,114.7,0.0,45.75,18.24,27.51,74806.0,75750.0,0.0,1984.0,120.0,2017,11,29,16,2,4,0
2016-09-17 12:00:00+00:00,50443.0,50361.0,39309.0,6870.0,0.1748,35433.0,8257.0,0.233,2432.0,1053.0,0.4329,33001.0,7204.0,0.2183,9914.0,8465.0,1773.0,3821.0,296.0,3524.0,18090.0,19988.0,1916.0,233.0,16310.0,15795.0,1776.0,4013.0,756.0,3257.0,6129.0,6114.0,1405.0,190.0,3241.57,3259.7,546.0,268.34,5004.0,1031.65,1264.0,417.19,3740.0,614.46,1857.94,1900.1,24.79,197.07,640.19,174.51,465.68,1383.63,1359.6,25.85,71.27,391.46,242.68,148.78,43674.0,44000.0,2837.0,1997.0,29.99,2016,9,17,12,5,3,1
2017-03-04 23:00:00+00:00,43306.0,46510.0,40294.0,0.0,0.0,37905.0,16955.0,0.4473,2733.0,562.0,0.2057,35171.0,16393.0,0.4661,7171.0,8333.0,0.0,6203.0,216.0,5987.0,17913.0,18332.0,0.0,4184.0,12914.0,14545.0,0.0,5743.0,346.0,5398.0,5307.0,5300.0,0.0,824.0,2995.03,2992.6,547.0,0.0,5095.0,2405.44,1264.0,787.06,3831.0,1618.38,1656.08,1654.8,21.11,0.0,2024.16,642.77,1381.39,1338.95,1337.8,21.11,0.0,381.28,144.29,236.99,59359.0,60250.0,0.0,5594.0,46.27,2017,3,4,23,5,1,1
2018-11-05 07:00:00+00:00,66862.0,67350.0,46479.0,1520.0,0.0327,48249.0,7789.0,0.1614,4902.0,1493.0,0.3044,43346.0,6297.0,0.1453,12842.0,11544.0,382.0,2164.0,210.0,1954.0,24564.0,25120.0,245.0,1367.0,20864.0,21910.0,630.0,4131.0,1282.0,2849.0,8591.0,8776.0,264.0,127.0,4570.49,4579.7,547.0,3.14,5662.0,573.54,1294.0,229.54,4368.0,344.0,2800.8,2794.3,69.91,1.94,453.97,178.58,275.39,1769.69,1785.4,69.91,1.2,119.57,50.96,68.61,61501.0,61200.0,307.0,3775.0,79.8,2018,11,5,7,0,4,0
2018-10-21 21:00:00+00:00,47735.0,45702.0,46212.0,0.0,0.0,48144.0,9655.0,0.2006,4877.0,2470.0,0.5064,43267.0,7185.0,0.1661,9144.0,7429.0,0.0,3136.0,331.0,2805.0,18361.0,17721.0,0.0,558.0,14467.0,14976.0,0.0,5497.0,2138.0,3359.0,5762.0,5575.0,0.0,463.0,2916.83,3032.9,547.0,0.0,5662.0,2759.2,1294.0,874.81,4368.0,1884.39,1746.59,1843.5,35.08,0.0,2166.22,647.54,1518.68,1170.24,1189.4,35.08,0.0,592.98,227.27,365.71,46543.0,46450.0,0.0,3424.0,79.8,2018,10,21,21,6,4,1
2018-04-09 13:00:00+00:00,63742.0,61489.0,42990.0,15310.0,0.3561,44841.0,3805.0,0.0849,3483.0,1160.0,0.333,41358.0,2645.0,0.0639,12688.0,10213.0,4922.0,437.0,2.0,435.0,23147.0,23858.0,2715.0,736.0,19433.0,18715.0,5905.0,2622.0,1157.0,1465.0,8474.0,8702.0,1768.0,10.0,4136.52,4107.9,547.0,397.05,5654.0,470.81,1294.0,230.8,4359.0,240.01,2483.75,2470.6,39.3,251.96,433.85,230.11,203.74,1652.77,1637.3,39.3,145.09,36.96,0.69,36.27,54934.0,55950.0,2599.0,1685.0,79.8,2018,4,9,13,0,2,0
2020-04-23 08:00:00+00:00,61332.0,62615.0,50508.0,25584.0,0.0,50452.0,2844.0,0.609,5742.0,505.0,0.8946,44710.0,2338.0,0.5724,11304.0,12090.0,7135.0,659.0,163.0,496.0,23394.0,23776.0,5408.0,632.0,18923.0,19544.0,9662.0,1469.0,342.0,1126.0,7711.0,7204.0,3378.0,84.0,4363.25,4446.0,547.0,654.48,6091.0,253.7,1701.0,45.76,4390.0,207.94,2775.56,2825.0,18.18,432.68,228.39,37.03,191.36,1587.69,1621.0,18.18,221.8,25.31,8.73,16.58,45319.0,45450.0,3378.0,700.0,79.8,2020,4,23,8,3,2,0
2016-01-29 11:00:00+00:00,69843.0,71844.0,38690.0,9364.0,0.242,32941.0,29495.0,0.8954,2162.0,2368.0,1.0952,30779.0,27127.0,0.8814,12353.0,12918.0,1898.0,10533.0,324.0,10209.0,26229.0,26909.0,1942.0,5484.0,22311.0,22412.0,3282.0,13199.0,2044.0,11155.0,8950.0,9605.0,2242.0,280.0,4877.33,4862.3,538.0,19.25,4885.0,4203.92,1264.0,1027.01,3621.0,3176.91,2885.25,2891.7,17.04,12.03,3301.72,653.43,2648.29,1992.08,1970.6,17.04,7.22,902.2,373.58,528.62,70972.0,71550.0,2136.0,4809.0,48.0,2016,1,29,11,4,1,0
2020-02-09 18:00:00+00:00,55656.0,58967.0,50508.0,0.0,0.0,50452.0,43527.0,0.609,5742.0,5335.0,0.8946,44710.0,38192.0,0.5724,9563.0,10643.0,0.0,15436.0,978.0,14458.0,22033.0,23447.0,0.0,7700.0,17278.0,18416.0,0.0,18931.0,4357.0,14574.0,6782.0,6461.0,0.0,1460.0,4551.36,4531.0,547.0,0.0,6091.0,4902.61,1701.0,1439.64,4390.0,3462.97,2710.29,2708.0,8.6,0.0,3886.29,1072.82,2813.47,1841.07,1823.0,8.6,0.0,1016.32,366.82,649.5,61983.0,60900.0,0.0,11951.0,79.8,2020,2,9,18,6,1,1
2018-06-14 21:00:00+00:00,52186.0,50715.0,44040.0,0.0,0.0,45420.0,7301.0,0.1608,3483.0,1876.0,0.5386,41937.0,5425.0,0.1293,11077.0,8449.0,0.0,2082.0,175.0,1908.0,19862.0,19497.0,0.0,782.0,15048.0,16327.0,0.0,4422.0,1701.0,2720.0,6200.0,6442.0,0.0,15.0,3213.67,3622.7,547.0,0.0,5654.0,1812.45,1294.0,634.63,4359.0,1177.82,2050.76,2342.3,39.91,0.0,1458.84,534.59,924.25,1162.91,1280.4,41.19,0.0,353.61,100.04,253.57,48422.0,48700.0,0.0,1701.0,79.8,2018,6,14,21,3,2,0
2019-05-18 22:00:00+00:00,40825.0,39597.0,49369.0,0.0,0.0,49347.0,5608.0,0.1137,5243.0,1429.0,0.2725,44105.0,4179.0,0.0948,8620.0,7658.0,0.0,1747.0,378.0,1369.0,15710.0,15541.0,0.0,364.0,11868.0,11570.0,0.0,3313.0,1051.0,2262.0,4628.0,4828.0,0.0,184.0,2839.69,2823.4,547.0,0.0,6074.0,1192.84,1701.0,497.4,4373.0,695.44,1705.41,1705.9,39.66,0.0,828.86,307.4,521.46,1134.28,1117.5,39.66,0.0,363.98,190.0,173.98,45743.0,46550.0,0.0,1406.0,79.8,2019,5,18,22,5,2,1
2018-04-27 06:00:00+00:00,65940.0,64547.0,43314.0,9677.0,0.2234,44948.0,5311.0,0.1182,3483.0,1529.0,0.4389,41465.0,3783.0,0.0912,13755.0,10629.0,2777.0,1441.0,487.0,955.0,23952.0,23991.0,2092.0,589.0,19929.0,21591.0,3598.0,3037.0,1042.0,1995.0,8304.0,8337.0,1210.0,244.0,3403.13,3416.4,547.0,176.86,5654.0,1896.85,1294.0,604.14,4359.0,1292.71,1998.18,2009.7,41.38,116.68,1413.22,413.94,999.28,1404.95,1406.7,41.38,60.18,483.63,190.2,293.43,52086.0,52400.0,1062.0,2732.0,79.8,2018,4,27,6,4,2,0
2016-05-12 14:00:00+00:00,64833.0,59653.0,38923.0,9496.0,0.244,34006.0,15523.0,0.4565,2250.0,1712.0,0.7609,31756.0,13811.0,0.4349,12236.0,10699.0,3626.0,5287.0,51.0,5237.0,24150.0,23022.0,2623.0,1746.0,19976.0,17698.0,2762.0,8359.0,1661.0,6697.0,8471.0,8234.0,484.0,131.0,3947.19,3959.4,542.0,449.29,4914.0,695.02,1264.0,323.91,3650.0,371.11,2386.26,2406.2,25.14,306.54,272.35,33.8,238.55,1560.93,1553.2,25.14,142.75,422.67,290.11,132.56,50157.0,50050.0,2262.0,1024.0,37.78,2016,5,12,14,3,2,0
2016-05-28 01:00:00+00:00,39239.0,38908.0,38975.0,0.0,0.0,34183.0,2807.0,0.0821,2269.0,444.0,0.1958,31914.0,2363.0,0.074,7832.0,6819.0,0.0,696.0,0.0,696.0,15096.0,14862.0,0.0,235.0,11869.0,12423.0,0.0,1859.0,444.0,1415.0,4441.0,4803.0,0.0,17.0,2400.64,2404.6,542.0,0.0,4916.0,370.64,1264.0,116.07,3652.0,254.57,1454.85,1455.6,22.14,0.0,359.84,113.68,246.16,945.79,949.0,22.14,0.0,10.8,2.39,8.41,35894.0,36300.0,0.0,612.0,22.14,2016,5,28,1,5,2,1
2018-02-20 23:00:00+00:00,53544.0,53517.0,42519.0,0.0,0.0,43342.0,7285.0,0.1681,3483.0,706.0,0.2026,39859.0,6579.0,0.165,9125.0,9474.0,0.0,2823.0,21.0,2802.0,20324.0,20579.0,0.0,1464.0,16796.0,16308.0,0.0,2824.0,684.0,2140.0,7298.0,7156.0,0.0,174.0,3479.34,3442.9,547.0,0.0,5653.0,123.4,1294.0,50.81,4359.0,72.59,2072.82,2054.8,37.46,0.0,89.97,31.66,58.31,1406.52,1388.1,37.46,0.0,33.43,19.15,14.28,67820.0,68150.0,0.0,3612.0,79.8,2018,2,20,23,1,1,0
2015-04-28 17:00:00+00:00,59713.0,60220.0,37586.0,1702.0,0.0453,29217.0,8354.0,0.286,1323.0,1169.0,0.8834,27895.0,7186.0,0.2576,10268.0,10475.0,334.0,2056.0,11.0,2045.0,21982.0,23040.0,492.0,1502.0,19640.0,18890.0,627.0,4746.0,1158.0,3588.0,7823.0,7815.0,250.0,51.0,4000.15,3965.0,500.0,40.46,4669.0,1320.07,1264.0,442.1,3405.0,877.97,2413.09,2410.0,26.61,29.4,1249.82,432.94,816.88,1587.06,1555.0,26.61,11.06,70.25,9.16,61.09,52368.0,54350.0,572.0,1328.0,52.27,2015,4,28,17,1,2,0
2019-07-14 08:00:00+00:00,47172.0,49971.0,49714.0,11137.0,0.224,49432.0,3718.0,0.0752,5243.0,1625.0,0.31,44190.0,2093.0,0.0474,9287.0,9806.0,2162.0,664.0,31.0,634.0,18187.0,18476.0,2592.0,610.0,14440.0,16487.0,4229.0,2421.0,1594.0,826.0,5258.0,5202.0,2154.0,23.0,3311.57,3346.1,547.0,196.04,6074.0,341.4,1701.0,221.17,4373.0,120.23,1984.9,2013.9,37.44,115.75,322.04,218.66,103.38,1326.67,1332.2,37.44,80.29,19.36,2.51,16.85,40836.0,40050.0,4595.0,2296.0,79.8,2019,7,14,8,6,3,1
2016-08-07 17:00:00+00:00,46133.0,45995.0,39178.0,2337.0,0.0596,35002.0,8549.0,0.2442,2413.0,2589.0,1.0728,32589.0,5961.0,0.1829,8824.0,9269.0,545.0,1951.0,252.0,1698.0,17760.0,16735.0,572.0,758.0,14473.0,14870.0,890.0,5812.0,2336.0,3476.0,5076.0,5121.0,404.0,28.0,3356.86,3396.8,544.0,47.72,4961.0,2476.71,1264.0,903.79,3697.0,1572.92,1921.49,1952.6,26.06,38.45,2071.41,731.86,1339.55,1435.37,1444.2,28.45,9.27,405.3,171.93,233.37,39283.0,38950.0,922.0,1394.0,35.52,2016,8,7,17,6,3,1
2018-04-01 17:00:00+00:00,47927.0,49092.0,42928.0,266.0,0.0062,44841.0,16597.0,0.3701,3483.0,1375.0,0.3948,41358.0,15222.0,0.368,9334.0,7517.0,32.0,7446.0,412.0,7034.0,18338.0,18809.0,70.0,1910.0,15088.0,16954.0,117.0,6495.0,963.0,5532.0,5167.0,5811.0,47.0,747.0,3772.24,3765.6,547.0,20.89,5654.0,1444.1,1294.0,585.27,4359.0,858.83,2133.17,2139.5,39.64,16.3,1081.24,403.67,677.57,1639.07,1626.1,39.64,4.59,362.86,181.6,181.26,53097.0,50350.0,343.0,1151.0,79.8,2018,4,1,17,6,2,1
